"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/26/1996","58","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/27/1996","50","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/28/1996","58","","JARDINE WATER PLANT","17-031-0072","AQS"
"05/29/1996","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/30/1996","54","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/31/1996","122","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/01/1996","97","","SEARS TOWER","17-031-0042","AQS"
"06/02/1996","77","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"06/03/1996","38","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/04/1996","36","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/05/1996","87","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/06/1996","64","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/07/1996","39","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/08/1996","50","","SEARS TOWER","17-031-0042","AQS"
"06/09/1996","38","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/10/1996","49","","SEARS TOWER","17-031-0042","AQS"
"06/11/1996","71","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/12/1996","112","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/13/1996","147","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/14/1996","119","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/15/1996","115","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"06/16/1996","156","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"06/17/1996","105","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/18/1996","71","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/19/1996","71","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/20/1996","108","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"06/21/1996","129","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/22/1996","93","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/23/1996","74","","SEARS TOWER","17-031-0042","AQS"
"06/24/1996","44","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/25/1996","47","","COM ED TRAINING CENTER","17-197-1011","AQS"
"06/26/1996","136","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"06/27/1996","214","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/28/1996","204","","","17-031-0037","AQS"
"06/29/1996","192","","","17-031-0037","AQS"
"06/30/1996","90","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"07/01/1996","147","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/02/1996","87","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/03/1996","41","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/04/1996","74","","COOK COUNTY TRAILER","17-031-1601","AQS"
"07/05/1996","129","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/06/1996","218","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/07/1996","197","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/08/1996","84","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/09/1996","36","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"07/10/1996","49","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/11/1996","129","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/12/1996","150","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/13/1996","105","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/14/1996","47","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/15/1996","77","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/16/1996","166","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/17/1996","51","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/18/1996","54","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/19/1996","46","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/20/1996","44","","SEARS TOWER","17-031-0042","AQS"
"07/21/1996","44","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/22/1996","93","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"07/23/1996","71","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/24/1996","44","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/25/1996","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/26/1996","44","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/27/1996","48","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/28/1996","48","","COM ED TRAINING CENTER","17-197-1011","AQS"
"07/29/1996","51","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/30/1996","50","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"07/31/1996","42","","COM ED TRAINING CENTER","17-197-1011","AQS"
"08/01/1996","50","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"08/02/1996","46","","COM ED TRAINING CENTER","17-197-1011","AQS"
"08/03/1996","67","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"08/04/1996","154","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/05/1996","133","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/06/1996","119","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/07/1996","84","","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS"
"08/08/1996","74","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"08/09/1996","54","","COM ED TRAINING CENTER","17-197-1011","AQS"
"08/10/1996","44","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"08/11/1996","50","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/12/1996","87","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/13/1996","115","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"08/14/1996","77","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/15/1996","41","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/16/1996","38","","COM ED TRAINING CENTER","17-197-1011","AQS"
"08/17/1996","54","","CARY GROVE HS","17-111-0001","AQS"
"08/18/1996","108","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/19/1996","77","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/20/1996","74","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/21/1996","150","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/22/1996","101","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/23/1996","37","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/24/1996","64","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"08/25/1996","101","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/26/1996","129","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/27/1996","77","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/28/1996","61","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/29/1996","87","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/30/1996","90","","COM ED TRAINING CENTER","17-197-1011","AQS"
"08/31/1996","140","","SEARS TOWER","17-031-0042","AQS"
"09/01/1996","136","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/02/1996","150","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/03/1996","150","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/04/1996","217","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/05/1996","169","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/06/1996","126","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/07/1996","80","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/08/1996","84","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/09/1996","46","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/10/1996","50","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/11/1996","48","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/12/1996","25","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/13/1996","29","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/14/1996","25","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/15/1996","32","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/16/1996","33","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/17/1996","31","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/18/1996","32","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/19/1996","44","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/20/1996","43","","SEARS TOWER","17-031-0042","AQS"
"09/21/1996","38","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/22/1996","44","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/23/1996","26","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/24/1996","38","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/25/1996","41","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/26/1996","34","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/27/1996","26","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/28/1996","29","","COM ED TRAINING CENTER","17-197-1011","AQS"
"09/29/1996","32","","WATER PLANT","17-031-7002","AQS"
"09/30/1996","48","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/01/1996","64","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/02/1996","35","","JARDINE WATER PLANT","17-031-0072","AQS"
"10/03/1996","36","","JARDINE WATER PLANT","17-031-0072","AQS"
"10/04/1996","35","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/05/1996","33","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/06/1996","58","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/07/1996","27","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/08/1996","28","","WATER PLANT","17-031-7002","AQS"
"10/09/1996","27","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/10/1996","25","","WATER PLANT","17-031-7002","AQS"
"10/11/1996","29","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/12/1996","44","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/13/1996","71","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/14/1996","30","","TAFT HS","17-031-1003","AQS"
"10/15/1996","54","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/16/1996","35","","CARY GROVE HS","17-111-0001","AQS"
"10/17/1996","44","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/18/1996","32","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/19/1996","36","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/20/1996","34","","WATER PLANT","17-031-7002","AQS"
"10/21/1996","35","","JARDINE WATER PLANT","17-031-0072","AQS"
"10/22/1996","21","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/23/1996","17","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/24/1996","30","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/25/1996","39","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/26/1996","22","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/27/1996","22","","CARY GROVE HS","17-111-0001","AQS"
"10/28/1996","25","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/29/1996","31","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/30/1996","28","","COM ED TRAINING CENTER","17-197-1011","AQS"
"10/31/1996","28","","COM ED TRAINING CENTER","17-197-1011","AQS"
"11/01/1996","26","","NORTH FIRESTATION","17-097-1002","AQS"
"11/02/1996","24","","CARY GROVE HS","17-111-0001","AQS"
"11/03/1996","26","","COM ED TRAINING CENTER","17-197-1011","AQS"
"11/04/1996","12","","FITNESS FORUM","17-197-1008","AQS"
"11/05/1996","11","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"11/06/1996","14","","FITNESS FORUM","17-197-1008","AQS"
"11/07/1996","13","","CARY GROVE HS","17-111-0001","AQS"
"11/08/1996","19","","NORTH FIRESTATION","17-097-1002","AQS"
"11/09/1996","20","","MORTON ARBORETUM","17-043-6001","AQS"
"11/10/1996","25","","CARY GROVE HS","17-111-0001","AQS"
"11/11/1996","27","","CARY GROVE HS","17-111-0001","AQS"
"11/12/1996","27","","CARY GROVE HS","17-111-0001","AQS"
"11/13/1996","22","","CARY GROVE HS","17-111-0001","AQS"
"11/14/1996","35","","WATER PLANT","17-031-7002","AQS"
"11/15/1996","22","","WATER PLANT","17-031-7002","AQS"
"11/16/1996","23","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"11/17/1996","22","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"11/18/1996","12","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"11/19/1996","15","","CARY GROVE HS","17-111-0001","AQS"
"11/20/1996","27","","WATER PLANT","17-031-7002","AQS"
"11/21/1996","25","","WATER PLANT","17-031-7002","AQS"
"11/22/1996","20","","MORTON ARBORETUM","17-043-6001","AQS"
"11/23/1996","15","","CARY GROVE HS","17-111-0001","AQS"
"11/24/1996","26","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"11/25/1996","27","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"11/26/1996","22","","CARY GROVE HS","17-111-0001","AQS"
"11/27/1996","10","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"11/28/1996","15","","CARY GROVE HS","17-111-0001","AQS"
"11/29/1996","10","","FITNESS FORUM","17-197-1008","AQS"
"11/30/1996","9","","FITNESS FORUM","17-197-1008","AQS"
"12/01/1996","21","","FITNESS FORUM","17-197-1008","AQS"
"12/02/1996","19","","NORTH FIRESTATION","17-097-1002","AQS"
"12/03/1996","10","","MORTON ARBORETUM","17-043-6001","AQS"
"12/04/1996","11","","FITNESS FORUM","17-197-1008","AQS"
"12/05/1996","10","","FITNESS FORUM","17-197-1008","AQS"
"12/06/1996","13","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"12/07/1996","28","","CARY GROVE HS","17-111-0001","AQS"
"12/08/1996","27","","CARY GROVE HS","17-111-0001","AQS"
"12/09/1996","18","","NORTH FIRESTATION","17-097-1002","AQS"
"12/10/1996","6","","CARY GROVE HS","17-111-0001","AQS"
"12/11/1996","14","","NORTH FIRESTATION","17-097-1002","AQS"
"12/12/1996","11","","NORTH FIRESTATION","17-097-1002","AQS"
"12/13/1996","11","","NORTH FIRESTATION","17-097-1002","AQS"
"12/14/1996","15","","NORTH FIRESTATION","17-097-1002","AQS"
"12/15/1996","23","","CARY GROVE HS","17-111-0001","AQS"
"12/16/1996","21","","CARY GROVE HS","17-111-0001","AQS"
"12/17/1996","15","","FITNESS FORUM","17-197-1008","AQS"
"12/18/1996","20","","FITNESS FORUM","17-197-1008","AQS"
"12/19/1996","19","","MORTON ARBORETUM","17-043-6001","AQS"
"12/20/1996","21","","NORTH FIRESTATION","17-097-1002","AQS"
"12/21/1996","24","","NORTH FIRESTATION","17-097-1002","AQS"
"12/22/1996","10","","FITNESS FORUM","17-197-1008","AQS"
"12/23/1996","18","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/24/1996","30","","CARY GROVE HS","17-111-0001","AQS"
"12/25/1996","26","","CARY GROVE HS","17-111-0001","AQS"
"12/26/1996","22","","CARY GROVE HS","17-111-0001","AQS"
"12/27/1996","5","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"12/28/1996","6","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"12/29/1996","14","","CARY GROVE HS","17-111-0001","AQS"
"12/30/1996","9","","FITNESS FORUM","17-197-1008","AQS"
"12/31/1996","13","","CARY GROVE HS","17-111-0001","AQS"
"01/01/1997","4","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"01/02/1997","6","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"01/03/1997","9","","NORTH FIRESTATION","17-097-1002","AQS"
"01/04/1997","26","","NORTH FIRESTATION","17-097-1002","AQS"
"01/05/1997","26","","NORTH FIRESTATION","17-097-1002","AQS"
"01/06/1997","24","","CARY GROVE HS","17-111-0001","AQS"
"01/07/1997","25","","CARY GROVE HS","17-111-0001","AQS"
"01/08/1997","17","","WATER PLANT","17-031-7002","AQS"
"01/09/1997","21","","WATER PLANT","17-031-7002","AQS"
"01/10/1997","19","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"01/11/1997","27","","CARY GROVE HS","17-111-0001","AQS"
"01/12/1997","26","","CARY GROVE HS","17-111-0001","AQS"
"01/13/1997","22","","CARY GROVE HS","17-111-0001","AQS"
"01/14/1997","21","","CARY GROVE HS","17-111-0001","AQS"
"01/15/1997","24","","CARY GROVE HS","17-111-0001","AQS"
"01/16/1997","31","","CARY GROVE HS","17-111-0001","AQS"
"01/17/1997","28","","CARY GROVE HS","17-111-0001","AQS"
"01/18/1997","27","","CARY GROVE HS","17-111-0001","AQS"
"01/19/1997","25","","NORTH FIRESTATION","17-097-1002","AQS"
"01/20/1997","31","","WATER PLANT","17-031-7002","AQS"
"01/21/1997","31","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"01/22/1997","26","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"01/23/1997","30","","WATER PLANT","17-031-7002","AQS"
"01/24/1997","17","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"01/25/1997","25","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"01/26/1997","23","","NORTH FIRESTATION","17-097-1002","AQS"
"01/27/1997","30","","NORTH FIRESTATION","17-097-1002","AQS"
"01/28/1997","27","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"01/29/1997","23","","NORTH FIRESTATION","17-097-1002","AQS"
"01/30/1997","18","","NORTH FIRESTATION","17-097-1002","AQS"
"01/31/1997","29","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"02/01/1997","30","","WATER PLANT","17-031-7002","AQS"
"02/02/1997","31","","CARY GROVE HS","17-111-0001","AQS"
"02/03/1997","30","","WATER PLANT","17-031-7002","AQS"
"02/04/1997","24","","CARY GROVE HS","17-111-0001","AQS"
"02/05/1997","31","","NORTH FIRESTATION","17-097-1002","AQS"
"02/06/1997","31","","NORTH FIRESTATION","17-097-1002","AQS"
"02/07/1997","28","","CARY GROVE HS","17-111-0001","AQS"
"02/08/1997","34","","NORTH FIRESTATION","17-097-1002","AQS"
"02/09/1997","35","","CARY GROVE HS","17-111-0001","AQS"
"02/10/1997","33","","NORTH FIRESTATION","17-097-1002","AQS"
"02/11/1997","32","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/12/1997","35","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"02/13/1997","26","","NORTH FIRESTATION","17-097-1002","AQS"
"02/14/1997","33","","CARY GROVE HS","17-111-0001","AQS"
"02/15/1997","32","","CARY GROVE HS","17-111-0001","AQS"
"02/16/1997","38","","CARY GROVE HS","17-111-0001","AQS"
"02/17/1997","28","","FITNESS FORUM","17-197-1008","AQS"
"02/18/1997","40","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"02/19/1997","31","","MORTON ARBORETUM","17-043-6001","AQS"
"02/20/1997","10","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"02/21/1997","31","","WATER PLANT","17-031-7002","AQS"
"02/22/1997","32","","MORTON ARBORETUM","17-043-6001","AQS"
"02/23/1997","36","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"02/24/1997","34","","WATER PLANT","17-031-7002","AQS"
"02/25/1997","27","","UNIVERSITY OF CHICAGO","17-031-0064","AQS"
"02/26/1997","17","","WATER PLANT","17-031-7002","AQS"
"02/27/1997","33","","WATER PLANT","17-031-7002","AQS"
"02/28/1997","25","","FITNESS FORUM","17-197-1008","AQS"
"03/01/1997","32","","WATER PLANT","17-031-7002","AQS"
"03/02/1997","40","","WATER PLANT","17-031-7002","AQS"
"03/03/1997","39","","WATER PLANT","17-031-7002","AQS"
"03/04/1997","28","","WATER PLANT","17-031-7002","AQS"
"03/05/1997","31","","MORTON ARBORETUM","17-043-6001","AQS"
"03/06/1997","37","","CARY GROVE HS","17-111-0001","AQS"
"03/07/1997","31","","WATER PLANT","17-031-7002","AQS"
"03/08/1997","44","","WATER PLANT","17-031-7002","AQS"
"03/09/1997","32","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"03/10/1997","41","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/11/1997","47","","WATER PLANT","17-031-7002","AQS"
"03/12/1997","45","","WATER PLANT","17-031-7002","AQS"
"03/13/1997","37","","WATER PLANT","17-031-7002","AQS"
"03/14/1997","36","","WATER PLANT","17-031-7002","AQS"
"03/15/1997","38","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/16/1997","38","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/17/1997","45","","WATER PLANT","17-031-7002","AQS"
"03/18/1997","44","","WATER PLANT","17-031-7002","AQS"
"03/19/1997","42","","WATER PLANT","17-031-7002","AQS"
"03/20/1997","44","","WATER PLANT","17-031-7002","AQS"
"03/21/1997","48","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/22/1997","43","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"03/23/1997","37","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"03/24/1997","35","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"03/25/1997","36","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"03/26/1997","41","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/27/1997","61","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/28/1997","45","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/29/1997","28","","COM ED TRAINING CENTER","17-197-1011","AQS"
"03/30/1997","36","","WATER PLANT","17-031-7002","AQS"
"03/31/1997","42","","WATER PLANT","17-031-7002","AQS"
"04/01/1997","43","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/02/1997","41","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/03/1997","38","","COM ED TRAINING CENTER","17-197-1011","AQS"
"04/04/1997","101","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/05/1997","44","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/06/1997","41","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/07/1997","37","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"04/08/1997","34","","CARY GROVE HS","17-111-0001","AQS"
"04/09/1997","44","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"04/10/1997","43","","CAMP LOGAN TRAILER","17-097-1007","AQS"
"04/11/1997","41","","WATER PLANT","17-031-7002","AQS"
"04/12/1997","42","","CARY GROVE HS","17-111-0001","AQS"
"04/13/1997","49","","CARY GROVE HS","17-111-0001","AQS"
"04/14/1997","61","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/15/1997","87","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/16/1997","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/17/1997","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/18/1997","45","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"04/19/1997","50","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/20/1997","54","","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS"
"04/21/1997","51","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/22/1997","42","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/23/1997","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/24/1997","43","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/25/1997","50","","SEARS TOWER","17-031-0042","AQS"
"04/26/1997","61","","SEARS TOWER","17-031-0042","AQS"
"04/27/1997","51","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/28/1997","74","","COM ED TRAINING CENTER","17-197-1011","AQS"
"04/29/1997","105","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/30/1997","58","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/01/1997","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/02/1997","38","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/03/1997","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/04/1997","77","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/05/1997","54","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/06/1997","51","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/07/1997","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/08/1997","54","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/09/1997","40","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/10/1997","48","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/11/1997","50","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/12/1997","44","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/13/1997","36","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/14/1997","42","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/15/1997","31","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/16/1997","46","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/17/1997","49","","JARDINE WATER PLANT","17-031-0072","AQS"
"05/18/1997","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/19/1997","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/20/1997","46","","COM ED TRAINING CENTER","17-197-1011","AQS"
"05/21/1997","37","","SEARS TOWER","17-031-0042","AQS"
